;id;;TipoEmpresa;;Empresa;;pais;
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c98d0766-adf0-5ff8-63d0-438dfb9a8e9e;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3ce7d434-1d87-d2ac-cb37-438dfb6eaebb;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6d531631-8b4e-ed30-477f-438dfb9e4024;',';Consulting;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b3341af8-246f-e384-a007-438dfbc474a3;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';13116248-d871-2b8d-45af-438dfb8b4196;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5602b4b8-2825-616c-26d1-438dfb0c802e;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9aecd983-eb46-0d41-825d-438dfb1bcc5c;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cb4e19da-1b76-52ef-4756-438dfb152979;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';198c4b42-3db0-a532-fe75-438dfb4ed4c3;',';Distribution;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';721ccb5b-ba24-966e-5cbd-438dfb4043f6;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c70c9652-fb23-1d97-2bcf-438dfbb6fe01;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';33aa0685-459e-a142-1291-438dfba1fba4;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';337bdd25-c908-7d88-d70e-438dfb6d5a65;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9e9d1ad7-e038-da60-b03f-438dfbb22801;',';Distribution;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5b3205e4-12a6-dee0-efd5-438dfb40c431;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';48baf602-37b8-7988-804f-438dfb47231a;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8ef3c7cf-ee6c-1e89-f6c4-438dfb171221;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d2373f7e-3be1-ac95-0bbd-438dfb96caeb;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';34777a04-8cf2-130c-c206-438dfb71857f;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';64db3226-ae3d-4e8a-5749-438dfb42ff39;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';97bd6b61-bc71-d178-5a95-438dfb05fd04;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c8efe193-131a-8773-9b67-438dfbcae321;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';18cf8c9b-25fd-9b30-f993-438dfb879e80;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';48f9d0d4-e10b-53cd-1a0b-438dfbb23a4d;',';Distribution;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8f7f554f-8242-46f3-6454-438dfb8ee5fe;',';Consulting;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e7ab3484-832b-285b-9e13-438dfbc947f0;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2399516f-d014-ece7-7267-438dfb20a957;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7f281512-f478-c01d-bd68-438dfb8e94ef;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d7b2d1e3-13e2-0239-45f8-438dfb71d950;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';13732b70-8431-4e65-826e-438dfbc8b6b9;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6c574e51-9fc9-902c-bb97-438dfb3d4859;',';Supply;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c76da14e-ad51-81c1-dc28-438dfb72b7c5;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3644006f-4f8d-5c21-276a-438dfb9dcb96;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4812da65-b53f-1751-8610-438dfbb4962b;',';Distribution;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a5388d7b-fcfd-a575-9e4d-438dfb967005;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c1400045-4d2d-7fdf-4a95-438dfbbc7abf;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3d28e556-d760-cce4-1c6e-438dfb740e75;',';Manufacturing;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6ea925d0-f283-ae03-e457-438dfbf5c7c2;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b7f0204d-c5da-0bac-fb1f-438dfbab43a1;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';34348439-2f14-69b5-9373-438dfb8feeee;',';Consulting;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';647cf0ab-fc93-d5d6-357f-438dfb507848;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c1c8000d-1b0e-79b7-b29a-438dfb14fa50;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';135ff079-16c6-0b0b-4f55-438dfbf9fbef;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6e8e2660-d6e8-bb25-5cf3-438dfb4910ff;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cc37afac-d26c-7be4-dac5-438dfb6cf69d;',';Supply;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8512079f-f956-4a23-8a37-438dfbb02101;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';38843ba3-2413-4dcb-c56d-438dfbb925ee;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';68dd5109-aad1-d62f-b4ac-438dfb484563;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f355358b-92a4-c9c0-9890-438dfb4cbd09;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';45676a3b-9212-eee8-5971-438dfb7f3881;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';785db1b9-b296-52c9-900a-438dfbeaeace;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';eb362250-759c-9ba0-ae66-438dfb65e251;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';27795a7a-69be-075d-3a2b-438dfb625195;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';87412abc-b1d1-2243-4493-438dfb1387a5;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b7a00e4f-c220-5842-62dd-438dfb9c5da2;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';abf606cb-985d-df3b-31d3-438dfb244337;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3b08a4cf-21d7-9a7b-a902-438dfb3bb829;',';Consulting;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9b38016e-c8c4-fd77-e640-438dfba26384;',';Supply;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cb9c933f-85ae-e605-63f7-438dfbe24a0b;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';79380c9a-6503-7414-02f4-438dfbd217e4;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';37b7f271-1f25-cd1f-44bc-438dfbf47e45;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';af580786-dc85-f4b7-3643-438dfb894439;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3124580f-664b-4103-ef3e-438dfb1904b1;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6196bb05-c4fe-c086-55ca-438dfbe61361;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';94482729-93a9-c5c2-ac96-438dfb62fd32;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f34f0288-6e50-49a1-3087-438dfb21818a;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';46af97b1-278e-a1b7-6f9a-438dfb57c0ec;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';91606de9-ecc7-35f6-9f44-438dfb189f7d;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d95a7a99-170c-499e-428e-438dfb361dce;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7427f840-c2c9-d834-f101-438dfb56c870;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a6d286c3-ebd0-936e-7eda-438dfbc6f7fe;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d8298c3a-2e00-563b-0bae-438dfb77a99a;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2e58254c-eae7-84c9-3019-438dfba6f7c4;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';79453030-58ba-a4c2-fb42-438dfb5babf3;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c16881fb-499b-da86-1ad4-438dfb189086;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f18bc447-43c2-7a4c-76a4-438dfb3b6210;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2d6eeb58-8ed8-ffa5-00c1-438dfb302163;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aa07e3e9-14d4-7ea5-0364-438dfb423b85;',';Consulting;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';dc32d1a7-baa7-4ddc-ad19-438dfb2b4fd8;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4bd4969c-6b43-e0dc-efc5-438dfbfebe9b;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8020ee80-2bc1-61ee-2d0c-438dfb47ffc7;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b15df275-d23f-d4e7-5c0b-438dfb6f426e;',';Supply;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';76fd063d-d3b5-5a36-cc8e-438dfbea1f29;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';509dc2bc-855f-8229-e87d-438dfb3ee35f;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9cde617d-0978-99e0-4aae-438dfbc944bf;',';Consulting;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b26006b3-c1e1-78bf-41e3-438dfbb3abc9;',';Distribution;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3b976dba-9c67-c85c-1b46-438dfb6e2b10;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';87997809-5094-024a-2814-438dfbaf7d3e;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b7f3e4ed-f834-8e31-5f4d-438dfb359ed2;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e8e59f02-1eed-27d0-6d7e-438dfba9d868;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';71c71ca8-8151-f6db-5da4-438dfb255755;',';Consulting;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a4a3717a-c2d5-691b-c4e2-438dfbb87573;',';Manufacturing;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';eeaabf09-d964-c5dc-639d-438dfbccad87;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';449cf514-d107-bf13-e22d-438dfb6346c5;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9160e67c-7f47-05f8-1b62-438dfbb654a6;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';35b9c4e3-e670-d12b-dc94-438dfb3c3e70;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';660a9106-4c87-1508-c45b-438dfb157396;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b2fe2a8c-729b-82ff-875d-438dfb786209;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';23b45f1c-189f-1aff-e722-438dfbd23fb4;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a594ad62-21e6-fe38-3ac1-438dfb6ab474;',';Distribution;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f054b6dd-897a-65d2-95ef-438dfb80f3f6;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2c8ed1d1-6cc4-05df-84d8-438dfbb6eb82;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';60211e94-e474-918e-8c77-438dfb92d148;',';Consulting;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';95939537-69ed-0569-349e-438dfb51b14d;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';22fda997-049c-6ff8-d2ac-438dfb8b8fe1;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';530cf751-bc28-78f8-9727-438dfbc5fce0;',';Manufacturing;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8606d7b7-fb12-5bc8-fcc8-438dfb8c13a6;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ec620ae9-1b97-e528-2707-438dfb142f20;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';44567144-d98c-55ff-600a-438dfb9b05e7;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ad9d4f16-4948-5b22-c2a5-438dfb42471c;',';Distribution;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ddbbf86c-83d1-1323-7353-438dfb2cde8e;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';50f592cd-46e8-38ec-8bc4-438dfb69255a;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';83ebac8d-3061-b06e-e9c2-438dfbc1c1b7;',';Distribution;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cfae570c-8617-1ed0-9552-438dfbbed9a1;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bd2e0f70-1ee0-114b-6b3f-438dfb7beaca;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';73d068dc-4ebc-f503-320a-438dfbbe3b7e;',';Supply;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c25cd6b3-3646-b570-d9c9-438dfb849f55;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1a933345-5bdc-a589-eb6d-438dfbf1c77c;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4ab47181-24ce-f863-8995-438dfb35ea06;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9ad78299-6c72-66e4-74d1-438dfb8d9bcb;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e85ffc5b-c699-2dbd-c014-438dfbaf09a1;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5f03bf7a-fd7e-e9a7-db69-438dfba8a354;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';af8cf563-7e1e-cbda-c837-438dfba030fb;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';98c806a1-600c-08bb-697c-438dfbc8eb58;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';571ba74f-afdf-9159-0899-438dfb3eb14d;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e0418399-719d-3607-9e7f-438dfb72fae9;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';92ab49c9-ee9b-e5d2-43d8-438dfb969816;',';Distribution;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';df7de535-ff70-7af4-cb91-438dfbc9af09;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1bb1c78c-3ccd-b176-be2b-438dfb317c0e;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a5b8eb90-51f1-e1ff-ad22-438dfb208ceb;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f2df2e86-0c13-c5ba-c500-438dfb56c033;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4c13abc6-b8e1-c1ae-8ba7-438dfb9ec64a;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9c1b9f81-bfac-e57b-5ffe-438dfb441499;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cc387178-6c46-a15a-2fe6-438dfb374c74;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';268fd281-bad6-2ceb-8bbc-438dfb22fc8c;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';94982e2e-3f66-9441-e92b-438dfbddd2e5;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c4aedb48-1af4-dc3f-f3c7-438dfb1a48c0;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1e63f0f0-a1bb-ec9b-b3b8-438dfbc720ee;',';Manufacturing;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aa8b2195-f958-e7d7-9ddb-438dfb8ebf80;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';daaf0fbd-ade6-d9bd-38ce-438dfbb8b158;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';16ede1f8-2014-d5da-74e5-438dfba39ec3;',';Supply;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';863ce0cb-c3b2-a2e2-3c24-438dfb60a8fd;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1d21fa61-f1ec-b3c3-108d-438dfbc1ba7c;',';Consulting;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4d1789b7-3e5c-005c-5bc6-438dfb48ed0c;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9ef17cae-5cff-52f2-b8f6-438dfb8a9336;',';Consulting;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cf131d8b-9fe6-7663-f52f-438dfb9b02c6;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';29836014-3a39-deac-1cd1-438dfbac8ab2;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5998aee4-86a3-263e-e38c-438dfb952cd8;',';Supply;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ab04e4f7-4808-7a3a-9d6a-438dfb8750ef;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';dc9c513e-6661-d1ce-f317-438dfb5c6d58;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';571e34d2-5904-1c4e-fb8e-438dfbddf351;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8a079568-e82a-9f09-d3d4-438dfb37c239;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d94d9c49-9e7e-6f02-e077-438dfb93f40f;',';Manufacturing;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1567c52a-c9fa-8585-e646-438dfb66bda9;',';Distribution;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';460a8351-5516-8efa-cc7e-438dfb3ec28b;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7668abc9-efc4-f8c6-4968-438dfb4d1ecc;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c8788aba-6a1e-c258-caf7-438dfb46e44a;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';477701eb-6645-9ccb-33d7-438dfb7ba579;',';Consulting;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';543e70ac-6e33-8917-5565-438dfb360fb5;',';Consulting;',';Engineering;',';USA;"');"
